"league_id","game_id","date","home_team_name","guest_team_name","home_goals","guest_goals","overtime","forfait"
1208,27282,"2023-02-11","SC DHfK Leipzig","USV TU Dresden",7,4,"False","False"
1206,27243,"2023-02-11","MTV Mittelnkirchen","Gettorf Seahawks",9,12,"False","False"
1204,27717,"2023-02-12","MFBC Leipzig","VfL Red Hocks Kaufering",8,2,"False","False"
1204,27715,"2023-02-12","Blau-Weiß 96 Schenefeld","Berlin Rockets",2,8,"False","False"
1207,28096,"2023-02-12","ESV Ingolstadt Schanzer Ducks","TSG Erlensee",8,7,"True","False"
1204,27716,"2023-02-12","UHC Sparkasse Weißenfels","Unihockey Igels Dresden",11,6,"False","False"
1204,27718,"2023-02-18","Floor Fighters Chemnitz","Blau-Weiß 96 Schenefeld",7,2,"False","False"
1204,27719,"2023-02-18","Berlin Rockets","ETV Piranhhas Hamburg",8,7,"True","False"
1204,27720,"2023-02-18","Unihockey Igels Dresden","VfL Red Hocks Kaufering",1,4,"False","False"
1204,27722,"2023-02-18","SSF Dragons Bonn","Red Devils Wernigerode",13,6,"False","False"
1206,27244,"2023-02-18","TV Eiche Horn Bremen","Gettorf Seahawks",7,2,"False","False"
1206,27245,"2023-02-18","BSV Roxel","Hannover Mustangs",7,6,"True","False"
1206,27246,"2023-02-18","Lilienthaler Wölfe","MTV Mittelnkirchen",3,9,"False","False"
1204,27721,"2023-02-18","TV Schriesheim","UHC Sparkasse Weißenfels",7,5,"False","False"
1204,27723,"2023-02-18","DJK Holzbüttgen","MFBC Leipzig",3,7,"False","False"
1208,27283,"2023-02-18","PSV 90 Dessau","TSG Füchse Quedlinburg",13,6,"False","False"
1207,28098,"2023-02-18","Frankfurt Falcons","TSG Erlensee",5,6,"False","False"
1207,28097,"2023-02-18","FC Stern München","ESV Ingolstadt Schanzer Ducks",5,8,"False","False"
1204,27725,"2023-02-19","Unihockey Igels Dresden","Blau-Weiß 96 Schenefeld",6,5,"True","False"
1204,27724,"2023-02-19","TV Schriesheim","VfL Red Hocks Kaufering",5,2,"False","False"
1204,27727,"2023-02-19","ETV Piranhhas Hamburg","DJK Holzbüttgen",7,5,"False","False"
1204,27728,"2023-02-19","Red Devils Wernigerode","UHC Sparkasse Weißenfels",2,8,"False","False"
1207,28099,"2023-02-19","TSV Calw Lions","TSV Tollwut Ebersgöns",1,13,"False","False"
1206,27247,"2023-02-19","Baltic Storms","Dümptener Füchse",3,10,"False","False"
1204,27726,"2023-02-19","MFBC Leipzig","Berlin Rockets",1,6,"False","False"
1208,27284,"2023-02-19","USV Halle Saalebiber","SC DHfK Leipzig",5,1,"False","False"
1204,27734,"2023-02-24","Floor Fighters Chemnitz","MFBC Leipzig",2,4,"False","False"
1207,28100,"2023-02-25","FC Stern München","TSG Erlensee",22,3,"False","False"
1206,27249,"2023-02-25","Dümptener Füchse","TV Eiche Horn Bremen",5,3,"False","False"
1208,27285,"2023-02-25","TSG Füchse Quedlinburg","USV TU Dresden",16,3,"False","False"
1208,27287,"2023-02-25","USV Halle Saalebiber","PSV 90 Dessau",7,8,"True","False"
1206,27250,"2023-02-25","Hannover Mustangs","MTV Mittelnkirchen",9,5,"False","False"
1204,27732,"2023-02-25","TV Schriesheim","Blau-Weiß 96 Schenefeld",11,3,"False","False"
1204,27733,"2023-02-25","VfL Red Hocks Kaufering","ETV Piranhhas Hamburg",8,5,"False","False"
1204,27731,"2023-02-25","DJK Holzbüttgen","Berlin Rockets",11,3,"False","False"
1204,27730,"2023-02-25","UHC Sparkasse Weißenfels","SSF Dragons Bonn",5,4,"False","False"
1204,27729,"2023-02-25","Unihockey Igels Dresden","Red Devils Wernigerode",4,5,"False","False"
1208,27286,"2023-02-25","SC DHfK Leipzig","FBC Havel",8,5,"False","False"
1206,27251,"2023-02-25","Lilienthaler Wölfe","Baltic Storms",19,6,"False","False"
1207,28102,"2023-02-26","ESV Ingolstadt Schanzer Ducks","Frankfurt Falcons",7,8,"False","False"
1207,28101,"2023-02-26","TSV Tollwut Ebersgöns","FC Rennsteig Avalanche",14,5,"False","False"
1206,27248,"2023-02-26","Gettorf Seahawks","BSV Roxel",8,6,"False","False"
1204,27736,"2023-03-11","Floor Fighters Chemnitz","UHC Sparkasse Weißenfels",3,4,"False","False"
1206,27252,"2023-03-11","Dümptener Füchse","MTV Mittelnkirchen",4,1,"False","False"
1206,27253,"2023-03-11","TV Eiche Horn Bremen","Lilienthaler Wölfe",2,7,"False","False"
1204,27738,"2023-03-11","DJK Holzbüttgen","VfL Red Hocks Kaufering",6,2,"False","False"
1204,27739,"2023-03-11","Blau-Weiß 96 Schenefeld","SSF Dragons Bonn",5,8,"False","False"
1204,27735,"2023-03-11","ETV Piranhhas Hamburg","TV Schriesheim",6,4,"False","False"
1208,27288,"2023-03-11","TSG Füchse Quedlinburg","USV Halle Saalebiber",11,7,"False","False"
1204,27737,"2023-03-11","Red Devils Wernigerode","MFBC Leipzig",5,15,"False","False"
1207,28103,"2023-03-11","ESV Ingolstadt Schanzer Ducks","FC Rennsteig Avalanche",18,9,"False","False"
1207,28104,"2023-03-11","TSG Erlensee","TSV Calw Lions",7,5,"False","False"
1208,27289,"2023-03-12","USV TU Dresden","FBC Havel",4,6,"False","False"
1207,28105,"2023-03-12","Frankfurt Falcons","FC Stern München",7,19,"False","False"
1206,27255,"2023-03-12","BSV Roxel","Baltic Storms",9,7,"False","False"
1206,27254,"2023-03-12","Hannover Mustangs","Gettorf Seahawks",19,10,"False","False"
1204,27681,"2023-03-12","UHC Sparkasse Weißenfels","ETV Piranhhas Hamburg",5,15,"False","False"
1204,27740,"2023-03-12","Berlin Rockets","Unihockey Igels Dresden",7,5,"False","False"
1207,28108,"2023-03-18","TSG Erlensee","TSV Tollwut Ebersgöns",8,20,"False","False"
1206,27256,"2023-03-18","Lilienthaler Wölfe","Gettorf Seahawks",11,2,"False","False"
1207,28106,"2023-03-18","TSV Calw Lions","ESV Ingolstadt Schanzer Ducks",7,8,"False","False"
1207,28107,"2023-03-18","FC Rennsteig Avalanche","FC Stern München",5,22,"False","False"
1326,30637,"2023-03-18","TV Schriesheim","UHC Sparkasse Weißenfels",4,5,"False","False"
1206,27257,"2023-03-19","Baltic Storms","Hannover Mustangs",12,17,"False","False"
1206,27259,"2023-03-19","MTV Mittelnkirchen","TV Eiche Horn Bremen",4,8,"False","False"
1326,30638,"2023-03-19","Berlin Rockets","ETV Piranhhas Hamburg",3,6,"False","False"
1206,27258,"2023-03-19","BSV Roxel","Dümptener Füchse",4,2,"False","False"
1326,30635,"2023-03-19","Floor Fighters Chemnitz","MFBC Leipzig",7,5,"False","False"
1326,30636,"2023-03-19","VfL Red Hocks Kaufering","DJK Holzbüttgen",7,6,"True","False"
1326,30639,"2023-03-25","MFBC Leipzig","Floor Fighters Chemnitz",8,6,"False","False"
1326,30641,"2023-03-25","UHC Sparkasse Weißenfels","TV Schriesheim",3,6,"False","False"
1326,30642,"2023-03-25","ETV Piranhhas Hamburg","Berlin Rockets",1,3,"False","False"
1326,30640,"2023-03-25","DJK Holzbüttgen","VfL Red Hocks Kaufering",7,0,"False","False"
1329,30657,"2023-03-25","Dümptener Füchse","SC DHfK Leipzig",3,4,"False","False"
1329,30655,"2023-03-25","TSV Tollwut Ebersgöns","Lilienthaler Wölfe",7,11,"False","False"
1329,30656,"2023-03-25","TSG Füchse Quedlinburg","FC Stern München",8,13,"False","False"
1326,30646,"2023-03-26","ETV Piranhhas Hamburg","Berlin Rockets",4,5,"False","False"
1326,30643,"2023-03-26","MFBC Leipzig","Floor Fighters Chemnitz",10,5,"False","False"
1326,30644,"2023-03-26","DJK Holzbüttgen","VfL Red Hocks Kaufering",5,3,"False","False"
1329,30654,"2023-03-26","BSV Roxel","PSV 90 Dessau",9,6,"False","False"
1326,30645,"2023-03-26","UHC Sparkasse Weißenfels","TV Schriesheim",8,4,"False","False"
1329,30659,"2023-04-01","Lilienthaler Wölfe","TSV Tollwut Ebersgöns",5,0,"False","True"
1329,30660,"2023-04-01","FC Stern München","TSG Füchse Quedlinburg",7,3,"False","False"
1329,30658,"2023-04-01","PSV 90 Dessau","BSV Roxel",7,3,"False","False"
1330,30666,"2023-04-01","Blau-Weiß 96 Schenefeld","SSF Dragons Bonn",5,8,"False","False"
1326,30678,"2023-04-01","DJK Holzbüttgen","UHC Sparkasse Weißenfels",4,5,"False","False"
1326,30677,"2023-04-01","MFBC Leipzig","Berlin Rockets",9,4,"False","False"
1329,30661,"2023-04-01","SC DHfK Leipzig","Dümptener Füchse",4,2,"False","False"
1329,30662,"2023-04-02","PSV 90 Dessau","BSV Roxel",11,4,"False","False"
1330,30667,"2023-04-02","Unihockey Igels Dresden","Red Devils Wernigerode",5,7,"False","False"
1329,30715,"2023-04-08","Lilienthaler Wölfe","PSV 90 Dessau",9,10,"True","False"
1329,30716,"2023-04-08","SC DHfK Leipzig","FC Stern München",4,12,"False","False"
1326,30679,"2023-04-08","Berlin Rockets","MFBC Leipzig",6,11,"False","False"
1326,30680,"2023-04-08","UHC Sparkasse Weißenfels","DJK Holzbüttgen",3,6,"False","False"
1326,30682,"2023-04-09","UHC Sparkasse Weißenfels","DJK Holzbüttgen",5,4,"True","False"
1326,30681,"2023-04-09","Berlin Rockets","MFBC Leipzig",7,12,"False","False"
1329,30720,"2023-04-15","FC Stern München","SC DHfK Leipzig",6,5,"False","False"
1326,30684,"2023-04-15","DJK Holzbüttgen","UHC Sparkasse Weißenfels",6,5,"False","False"
1329,30719,"2023-04-15","PSV 90 Dessau","Lilienthaler Wölfe",5,8,"False","False"
1330,30688,"2023-04-15","Red Devils Wernigerode","Unihockey Igels Dresden",8,2,"False","False"
1330,30687,"2023-04-15","SSF Dragons Bonn","Blau-Weiß 96 Schenefeld",7,2,"False","False"
1329,30721,"2023-04-16","PSV 90 Dessau","Lilienthaler Wölfe",2,15,"False","False"
1326,30686,"2023-04-16","DJK Holzbüttgen","UHC Sparkasse Weißenfels",5,8,"False","False"
1326,30757,"2023-05-06","MFBC Leipzig","UHC Sparkasse Weißenfels",5,6,"False","False"
1330,30752,"2023-05-07","Unihockey Igels Dresden","Blau-Weiß 96 Schenefeld",7,2,"False","False"
1329,30758,"2023-05-07","FC Stern München","Lilienthaler Wölfe",9,8,"False","False"
1326,30761,"2023-05-07","DJK Holzbüttgen","Berlin Rockets",12,10,"False","False"
1326,30762,"2023-05-13","UHC Sparkasse Weißenfels","MFBC Leipzig",7,6,"True","False"
1330,30753,"2023-05-13","Blau-Weiß 96 Schenefeld","Unihockey Igels Dresden",8,7,"False","False"
1329,30759,"2023-05-13","Lilienthaler Wölfe","FC Stern München",5,11,"False","False"
1330,30754,"2023-05-14","Blau-Weiß 96 Schenefeld","Unihockey Igels Dresden",5,7,"False","False"
1326,30763,"2023-05-14","UHC Sparkasse Weißenfels","MFBC Leipzig",13,3,"False","False"
1330,30755,"2023-05-20","Unihockey Igels Dresden","Blau-Weiß 96 Schenefeld",8,5,"False","False"
1361,30867,"2023-05-27","Unihockey Igels Dresden","Lilienthaler Wölfe",10,3,"False","False"
1361,30868,"2023-06-03","Lilienthaler Wölfe","Unihockey Igels Dresden",6,8,"False","False"
1442,32401,"2023-09-09","Floorball-Club München","MFBC Leipzig",3,6,"False","False"
1442,32402,"2023-09-09","Floor Fighters Chemnitz","SSF Dragons Bonn",9,7,"False","False"
1442,32403,"2023-09-09","TV Schriesheim","Red Devils Wernigerode",9,7,"False","False"
1442,32404,"2023-09-09","UHC Sparkasse Weißenfels","ETV Piranhhas Hamburg",4,3,"False","False"
1442,32400,"2023-09-09","Berlin Rockets","VfL Red Hocks Kaufering",7,2,"False","False"
1442,32405,"2023-09-10","DJK Holzbüttgen","Unihockey Igels Dresden",2,4,"False","False"
1442,32408,"2023-09-16","MFBC Leipzig","TV Schriesheim",4,5,"True","False"
1442,32406,"2023-09-16","SSF Dragons Bonn","Floorball-Club München",11,10,"False","False"
1442,32407,"2023-09-16","Unihockey Igels Dresden","UHC Sparkasse Weißenfels",5,4,"True","False"
1442,32411,"2023-09-16","Berlin Rockets","DJK Holzbüttgen",10,3,"False","False"
1442,32409,"2023-09-16","VfL Red Hocks Kaufering","Floor Fighters Chemnitz",9,12,"False","False"
1444,33146,"2023-09-16","Dümptener Füchse","MTV Mittelnkirchen",7,4,"False","False"
1446,32347,"2023-09-16","PSV 90 Dessau","USV Halle Saalebiber",6,4,"False","False"
1446,32346,"2023-09-16","UHC Döbeln 06","TSG Füchse Quedlinburg",6,4,"False","False"
1445,33218,"2023-09-16","ESV Ingolstadt Schanzer Ducks","Frankfurt Falcons",5,6,"False","False"
1444,33145,"2023-09-16","ETV Piranhhas Hamburg II","Hannover Mustangs",2,5,"False","False"
1442,32410,"2023-09-16","ETV Piranhhas Hamburg","Red Devils Wernigerode",11,5,"False","False"
1445,33217,"2023-09-16","TSG Erlensee","TSV Tollwut Ebersgöns",2,10,"False","False"
1444,33147,"2023-09-16","Blau-Weiß 96 Schenefeld","BSV Roxel",13,3,"False","False"
1444,33148,"2023-09-16","TV Eiche Horn Bremen","Lilienthaler Wölfe",1,11,"False","False"
1442,32412,"2023-09-17","DJK Holzbüttgen","MFBC Leipzig",4,10,"False","False"
1442,32413,"2023-09-17","Floorball-Club München","Berlin Rockets",4,9,"False","False"
1442,32414,"2023-09-17","Floor Fighters Chemnitz","Unihockey Igels Dresden",4,10,"False","False"
1442,32415,"2023-09-17","TV Schriesheim","VfL Red Hocks Kaufering",9,8,"True","False"
1442,32416,"2023-09-17","UHC Sparkasse Weißenfels","Red Devils Wernigerode",11,5,"False","False"
1442,32417,"2023-09-17","ETV Piranhhas Hamburg","SSF Dragons Bonn",7,6,"False","False"
1446,32348,"2023-09-17","USV TU Dresden","FBC Havel",6,12,"False","False"
1445,33219,"2023-09-17","Floorball Mainz","FC Rennsteig Avalanche",8,7,"False","False"
1446,32350,"2023-09-23","PSV 90 Dessau","SC DHfK Leipzig",5,6,"False","False"
1446,32349,"2023-09-23","UHC Döbeln 06","USV TU Dresden",8,7,"False","False"
1442,32421,"2023-09-23","ETV Piranhhas Hamburg","Floorball-Club München",9,4,"False","False"
1442,32420,"2023-09-23","Red Devils Wernigerode","Floor Fighters Chemnitz",6,5,"False","False"
1445,33221,"2023-09-23","TSV Calw Lions","Floorball Mainz",5,1,"False","False"
1445,33222,"2023-09-23","FC Rennsteig Avalanche","ESV Ingolstadt Schanzer Ducks",0,14,"False","False"
1444,33152,"2023-09-23","BSV Roxel","Gettorf Seahawks",8,9,"True","False"
1445,33220,"2023-09-23","Frankfurt Falcons","TSG Erlensee",3,4,"True","False"
1444,33149,"2023-09-23","ETV Piranhhas Hamburg II","Dümptener Füchse",1,2,"True","False"
1444,33150,"2023-09-23","TV Eiche Horn Bremen","Blau-Weiß 96 Schenefeld",1,7,"False","False"
1442,32418,"2023-09-23","MFBC Leipzig","Berlin Rockets",10,6,"False","False"
1444,33151,"2023-09-23","MTV Mittelnkirchen","Lilienthaler Wölfe",1,13,"False","False"
1442,32419,"2023-09-23","DJK Holzbüttgen","VfL Red Hocks Kaufering",9,6,"False","False"
1442,32422,"2023-09-24","Unihockey Igels Dresden","TV Schriesheim",4,6,"False","False"
1442,32423,"2023-09-24","UHC Sparkasse Weißenfels","SSF Dragons Bonn",9,6,"False","False"
1444,33154,"2023-09-24","Hannover Mustangs","TV Eiche Horn Bremen",6,9,"False","False"
1444,33153,"2023-09-24","Gettorf Seahawks","Lilienthaler Wölfe",3,13,"False","False"
1444,33155,"2023-09-24","Dümptener Füchse","BSV Roxel",5,6,"True","False"
1444,33156,"2023-09-24","ETV Piranhhas Hamburg II","MTV Mittelnkirchen",3,2,"True","False"
1446,32351,"2023-09-24","TSG Füchse Quedlinburg","USV Halle Saalebiber",6,5,"True","False"
1442,32427,"2023-09-29","Floor Fighters Chemnitz","MFBC Leipzig",8,6,"False","False"
1446,32353,"2023-09-30","SC DHfK Leipzig","FBC Havel",18,9,"False","False"
1444,33157,"2023-09-30","TV Eiche Horn Bremen","ETV Piranhhas Hamburg II",6,3,"False","False"
1444,33158,"2023-09-30","Blau-Weiß 96 Schenefeld","Lilienthaler Wölfe",7,6,"False","False"
1445,33223,"2023-09-30","Frankfurt Falcons","TSV Calw Lions",4,4,"True","False"
1445,33224,"2023-09-30","Floorball Mainz","TSV Tollwut Ebersgöns",3,22,"False","False"
1445,33225,"2023-09-30","ESV Ingolstadt Schanzer Ducks","TSG Erlensee",7,4,"False","False"
1442,32424,"2023-09-30","SSF Dragons Bonn","Red Devils Wernigerode",6,5,"False","False"
1446,32352,"2023-09-30","USV Halle Saalebiber","UHC Döbeln 06",4,4,"True","False"
1442,32426,"2023-09-30","Floorball-Club München","DJK Holzbüttgen",7,8,"False","False"
1442,32428,"2023-09-30","TV Schriesheim","Berlin Rockets",3,4,"True","False"
1442,32429,"2023-09-30","UHC Sparkasse Weißenfels","VfL Red Hocks Kaufering",7,3,"False","False"
1442,32425,"2023-09-30","Unihockey Igels Dresden","ETV Piranhhas Hamburg",4,3,"True","False"
1442,32430,"2023-10-01","Berlin Rockets","Floor Fighters Chemnitz",2,6,"False","False"
1442,32431,"2023-10-01","SSF Dragons Bonn","Unihockey Igels Dresden",5,2,"False","False"
1444,33160,"2023-10-01","BSV Roxel","Hannover Mustangs",7,8,"False","False"
1444,33159,"2023-10-01","Gettorf Seahawks","Dümptener Füchse",4,5,"False","False"
1442,32432,"2023-10-01","Red Devils Wernigerode","Floorball-Club München",5,5,"True","False"
1442,32433,"2023-10-01","MFBC Leipzig","UHC Sparkasse Weißenfels",6,5,"True","False"
1442,32434,"2023-10-01","DJK Holzbüttgen","TV Schriesheim",10,4,"False","False"
1446,32354,"2023-10-01","USV TU Dresden","PSV 90 Dessau",1,6,"False","False"
1442,32438,"2023-10-07","ETV Piranhhas Hamburg","MFBC Leipzig",6,2,"False","False"
1442,32435,"2023-10-07","Floorball-Club München","TV Schriesheim",7,4,"False","False"
1442,32436,"2023-10-07","Red Devils Wernigerode","Unihockey Igels Dresden",3,2,"False","False"
1442,32437,"2023-10-07","SSF Dragons Bonn","VfL Red Hocks Kaufering",6,3,"False","False"
1442,32440,"2023-10-08","UHC Sparkasse Weißenfels","Berlin Rockets",8,4,"False","False"
1442,32441,"2023-10-08","ETV Piranhhas Hamburg","VfL Red Hocks Kaufering",8,3,"False","False"
1442,32439,"2023-10-08","Floor Fighters Chemnitz","DJK Holzbüttgen",6,5,"True","False"
1442,32442,"2023-10-14","MFBC Leipzig","SSF Dragons Bonn",5,6,"False","False"
1442,32443,"2023-10-14","VfL Red Hocks Kaufering","Red Devils Wernigerode",2,3,"False","False"
1442,32444,"2023-10-14","TV Schriesheim","Floor Fighters Chemnitz",7,3,"False","False"
1442,32445,"2023-10-14","ETV Piranhhas Hamburg","Berlin Rockets",4,7,"False","False"
1442,32446,"2023-10-15","DJK Holzbüttgen","UHC Sparkasse Weißenfels",3,8,"False","False"
1442,32447,"2023-10-15","Unihockey Igels Dresden","Floorball-Club München",8,5,"False","False"
1445,33226,"2023-10-28","Floorball Mainz","TSG Erlensee",4,13,"False","False"
1445,33227,"2023-10-28","TSV Calw Lions","FC Rennsteig Avalanche",6,5,"False","False"
1445,33228,"2023-10-28","TSV Tollwut Ebersgöns","Frankfurt Falcons",12,4,"False","False"
1446,32355,"2023-10-28","USV Halle Saalebiber","FBC Havel",17,6,"False","False"
1444,33161,"2023-10-28","MTV Mittelnkirchen","Hannover Mustangs",9,14,"False","False"
1442,32452,"2023-10-28","UHC Sparkasse Weißenfels","TV Schriesheim",13,10,"False","False"
1442,32448,"2023-10-28","SSF Dragons Bonn","Berlin Rockets",6,4,"False","False"
1442,32449,"2023-10-28","Unihockey Igels Dresden","VfL Red Hocks Kaufering",6,4,"False","False"
1442,32450,"2023-10-28","Floorball-Club München","Floor Fighters Chemnitz",7,11,"False","False"
1442,32451,"2023-10-28","Red Devils Wernigerode","MFBC Leipzig",5,13,"False","False"
1444,33163,"2023-10-29","BSV Roxel","Lilienthaler Wölfe",1,13,"False","False"
1444,33164,"2023-10-29","Dümptener Füchse","TV Eiche Horn Bremen",5,7,"False","False"
1442,32453,"2023-10-29","Floorball-Club München","VfL Red Hocks Kaufering",1,3,"False","False"
1446,32356,"2023-10-29","USV TU Dresden","SC DHfK Leipzig",5,10,"False","False"
1446,32357,"2023-10-29","TSG Füchse Quedlinburg","PSV 90 Dessau",7,6,"True","False"
1442,32454,"2023-10-29","Floor Fighters Chemnitz","UHC Sparkasse Weißenfels",4,10,"False","False"
1442,32458,"2023-10-29","MFBC Leipzig","Unihockey Igels Dresden",4,2,"False","False"
1442,32455,"2023-10-29","TV Schriesheim","ETV Piranhhas Hamburg",6,14,"False","False"
1444,33162,"2023-10-29","Gettorf Seahawks","Blau-Weiß 96 Schenefeld",6,9,"False","False"
1442,32456,"2023-10-29","DJK Holzbüttgen","SSF Dragons Bonn",10,9,"False","False"
1442,32457,"2023-10-29","Berlin Rockets","Red Devils Wernigerode",5,6,"True","False"
1444,33165,"2023-11-04","Dümptener Füchse","Blau-Weiß 96 Schenefeld",3,4,"False","False"
1444,33166,"2023-11-04","MTV Mittelnkirchen","TV Eiche Horn Bremen",5,6,"False","False"
1446,32358,"2023-11-04","PSV 90 Dessau","UHC Döbeln 06",6,5,"False","False"
1446,32359,"2023-11-04","SC DHfK Leipzig","USV Halle Saalebiber",7,5,"False","False"
1442,32460,"2023-11-04","Red Devils Wernigerode","DJK Holzbüttgen",4,6,"False","False"
1445,33229,"2023-11-04","ESV Ingolstadt Schanzer Ducks","TSV Calw Lions",6,4,"False","False"
1445,33230,"2023-11-04","Floorball Mainz","Frankfurt Falcons",4,12,"False","False"
1442,32459,"2023-11-04","VfL Red Hocks Kaufering","MFBC Leipzig",3,10,"False","False"
1442,32461,"2023-11-04","ETV Piranhhas Hamburg","Floor Fighters Chemnitz",11,7,"False","False"
1444,33167,"2023-11-05","Hannover Mustangs","Gettorf Seahawks",14,8,"False","False"
1445,33231,"2023-11-05","TSV Tollwut Ebersgöns","FC Rennsteig Avalanche",15,4,"False","False"
1446,32360,"2023-11-05","FBC Havel","TSG Füchse Quedlinburg",5,12,"False","False"
1444,33168,"2023-11-05","BSV Roxel","ETV Piranhhas Hamburg II",5,7,"False","False"
1442,32464,"2023-11-05","UHC Sparkasse Weißenfels","Floorball-Club München",8,3,"False","False"
1442,32463,"2023-11-05","SSF Dragons Bonn","TV Schriesheim",2,5,"False","False"
1442,32462,"2023-11-05","Unihockey Igels Dresden","Berlin Rockets",9,5,"False","False"
1442,32467,"2023-11-25","Red Devils Wernigerode","TV Schriesheim",12,6,"False","False"
1444,33169,"2023-11-25","TV Eiche Horn Bremen","BSV Roxel",6,3,"False","False"
1445,33232,"2023-11-25","TSV Tollwut Ebersgöns","ESV Ingolstadt Schanzer Ducks",14,2,"False","False"
1445,33233,"2023-11-25","Frankfurt Falcons","FC Rennsteig Avalanche",7,5,"False","False"
1442,32468,"2023-11-25","ETV Piranhhas Hamburg","UHC Sparkasse Weißenfels",7,6,"False","False"
1442,32466,"2023-11-25","VfL Red Hocks Kaufering","Berlin Rockets",5,9,"False","False"
1442,32465,"2023-11-25","MFBC Leipzig","Floorball-Club München",7,8,"False","False"
1442,32469,"2023-11-25","SSF Dragons Bonn","Floor Fighters Chemnitz",8,12,"False","False"
1446,32362,"2023-11-25","USV Halle Saalebiber","USV TU Dresden",9,8,"True","False"
1446,32363,"2023-11-25","TSG Füchse Quedlinburg","SC DHfK Leipzig",4,9,"False","False"
1446,32361,"2023-11-25","UHC Döbeln 06","FBC Havel",4,3,"False","False"
1444,33170,"2023-11-26","Hannover Mustangs","Lilienthaler Wölfe",7,17,"False","False"
1444,33171,"2023-11-26","MTV Mittelnkirchen","Gettorf Seahawks",8,7,"False","False"
1444,33172,"2023-11-26","ETV Piranhhas Hamburg II","Blau-Weiß 96 Schenefeld",2,9,"False","False"
1442,32470,"2023-11-26","Unihockey Igels Dresden","DJK Holzbüttgen",6,8,"False","False"
1442,32476,"2023-12-02","TV Schriesheim","MFBC Leipzig",6,7,"False","False"
1444,33173,"2023-12-02","Dümptener Füchse","Hannover Mustangs",4,8,"False","False"
1444,33174,"2023-12-02","Blau-Weiß 96 Schenefeld","MTV Mittelnkirchen",20,1,"False","False"
1444,33175,"2023-12-02","Lilienthaler Wölfe","ETV Piranhhas Hamburg II",18,0,"False","False"
1442,32474,"2023-12-02","Red Devils Wernigerode","ETV Piranhhas Hamburg",6,5,"False","False"
1442,32473,"2023-12-02","UHC Sparkasse Weißenfels","Unihockey Igels Dresden",8,4,"False","False"
1442,32471,"2023-12-02","Floorball-Club München","SSF Dragons Bonn",8,6,"False","False"
1442,32475,"2023-12-02","DJK Holzbüttgen","Berlin Rockets",4,10,"False","False"
1445,33234,"2023-12-02","Floorball Mainz","ESV Ingolstadt Schanzer Ducks",4,8,"False","False"
1445,33235,"2023-12-02","TSG Erlensee","FC Rennsteig Avalanche",9,4,"False","False"
1446,32365,"2023-12-02","SC DHfK Leipzig","UHC Döbeln 06",8,3,"False","False"
1446,32364,"2023-12-02","FBC Havel","PSV 90 Dessau",6,7,"False","False"
1445,33236,"2023-12-02","TSV Calw Lions","TSV Tollwut Ebersgöns",4,13,"False","False"
1442,32482,"2023-12-03","Red Devils Wernigerode","UHC Sparkasse Weißenfels",3,10,"False","False"
1442,32480,"2023-12-03","MFBC Leipzig","DJK Holzbüttgen",7,5,"False","False"
1442,32479,"2023-12-03","VfL Red Hocks Kaufering","TV Schriesheim",7,8,"True","False"
1442,32478,"2023-12-03","Unihockey Igels Dresden","Floor Fighters Chemnitz",4,8,"False","False"
1444,33176,"2023-12-03","Gettorf Seahawks","TV Eiche Horn Bremen",8,7,"False","False"
1442,32481,"2023-12-03","SSF Dragons Bonn","ETV Piranhhas Hamburg",5,4,"False","False"
1446,32366,"2023-12-03","USV TU Dresden","TSG Füchse Quedlinburg",6,7,"True","False"
1446,32369,"2023-12-09","FBC Havel","SC DHfK Leipzig",5,7,"False","False"
1446,32368,"2023-12-09","PSV 90 Dessau","USV TU Dresden",3,2,"False","False"
1445,33238,"2023-12-09","Frankfurt Falcons","ESV Ingolstadt Schanzer Ducks",9,5,"False","False"
1444,33177,"2023-12-09","Gettorf Seahawks","ETV Piranhhas Hamburg II",10,6,"False","False"
1444,33178,"2023-12-09","Blau-Weiß 96 Schenefeld","Hannover Mustangs",14,5,"False","False"
1444,33179,"2023-12-09","Lilienthaler Wölfe","Dümptener Füchse",9,8,"False","False"
1444,33180,"2023-12-09","BSV Roxel","MTV Mittelnkirchen",8,1,"False","False"
1442,32483,"2023-12-09","MFBC Leipzig","Floor Fighters Chemnitz",8,7,"False","False"
1446,32367,"2023-12-09","UHC Döbeln 06","USV Halle Saalebiber",3,6,"False","False"
1445,33239,"2023-12-09","FC Rennsteig Avalanche","Floorball Mainz",7,2,"False","False"
1445,33237,"2023-12-09","TSV Tollwut Ebersgöns","TSG Erlensee",9,2,"False","False"
1442,32484,"2023-12-09","ETV Piranhhas Hamburg","Unihockey Igels Dresden",2,5,"False","False"
1442,32488,"2023-12-10","VfL Red Hocks Kaufering","UHC Sparkasse Weißenfels",3,7,"False","False"
1444,33183,"2023-12-10","MTV Mittelnkirchen","Dümptener Füchse",5,6,"True","False"
1444,33184,"2023-12-10","Lilienthaler Wölfe","TV Eiche Horn Bremen",9,3,"False","False"
1444,33182,"2023-12-10","Hannover Mustangs","ETV Piranhhas Hamburg II",12,7,"False","False"
1442,32487,"2023-12-10","Red Devils Wernigerode","SSF Dragons Bonn",7,10,"False","False"
1442,32486,"2023-12-10","Berlin Rockets","TV Schriesheim",4,4,"True","False"
1442,32485,"2023-12-10","DJK Holzbüttgen","Floorball-Club München",6,3,"False","False"
