ID,Date,League,Team1,Team2,GT1,GT2,HGF,DGF
17987,2019-11-23,Herren Großfeld Regionalliga Nord,Baltic Storms II,ETV Piranhhas II,1,8,T,F
20102,2019-11-23,Verbandsliga Ost Herren St. 1,Floorball Grizzlys Salzwedel,USV Halle Saalebiber II,6,5,T,F
18109,2019-11-23,Herren Großfeld Verbandsliga Nord,S&S Flensburg,SC Itzehoe,8,7,T,F
17937,2019-11-23,2. FBL Süd/Ost,Donau-Floorball Ingolstadt/Nordheim,FC Rennsteig Avalanche,8,7,T,F
17741,2019-11-24,2. FBL Nord/West,Hannover Mustangs,BSV Roxel,8,5,T,F
18538,2019-11-24,Regionalliga Süd Herren GF Staffel Bayern,SG Donau Floorball Ingolstadt II / Haunwöhr,VfL Red Hocks Kaufering II,4,6,T,F
18539,2019-11-24,Regionalliga Süd Herren GF Staffel Bayern,Nut´s 04 Nürnberg,FC Stern München I,2,10,T,F
18601,2019-11-24,Jamasi Regionalliga Nordwest Herren,TV Dinklage,Lilienthaler Wölfe,0,11,T,F
18600,2019-11-24,Jamasi Regionalliga Nordwest Herren,Hannover Mustangs,TV Eiche Horn Bremen II,1,29,T,F
18540,2019-11-24,Regionalliga Süd Herren GF Staffel Bayern,TV Augsburg,Lumberjacks Rohrdorf,4,6,T,F
19903,2019-11-24,Regionalliga Ost Herren,Floorball Tigers Magdeburg,MFBC Schkeuditz/Leipzig,9,5,T,F
17640,2019-11-24,1. FBL,MFBC Leipzig,UHC Sparkasse Weißenfels,4,5,T,F
17938,2019-11-24,2. FBL Süd/Ost,SCS Berlin,PSV 90 Dessau,6,7,T,F
17939,2019-11-24,2. FBL Süd/Ost,Sportvg Feuerbach,USV Halle Saalebiber,2,10,T,F
17940,2019-11-24,2. FBL Süd/Ost,SC DHfK Leipzig,Unihockey Igels Dresden,5,3,T,F
19904,2019-11-24,Regionalliga Ost Herren,TSG Füchse,Red Devils Wernigerode U23,15,7,T,F
17641,2019-11-24,1. FBL,Berlin Rockets,DJK Holzbüttgen,7,9,T,F
20103,2019-11-30,Verbandsliga Ost Herren St. 1,UHC Elster,USV Halle Saalebiber II,14,5,T,F
17742,2019-11-30,2. FBL Nord/West,Blau-Weiß 96 Schenefeld,Hannover Mustangs,15,9,T,F
17743,2019-11-30,2. FBL Nord/West,Dümptener Füchse,TV Eiche Horn Bremen,6,9,T,F
20128,2019-11-30,Verbandsliga Ost Herren St. 2,SSV Heidenau,Bautzen Bears,7,2,T,F
17944,2019-11-30,2. FBL Süd/Ost,USV Halle Saalebiber,Donau-Floorball Ingolstadt/Nordheim,7,4,T,F
18602,2019-11-30,Jamasi Regionalliga Nordwest Herren,MTV Mittelnkirchen,TV Eiche Horn Bremen II,5,11,T,F
18118,2019-11-30,Herren Großfeld Verbandsliga Nord,SC Itzehoe,TSV Bordesholm II,9,6,T,F
18121,2019-11-30,Herren Großfeld Verbandsliga Nord,ETV Piranhhas III,S&S Flensburg,10,3,T,F
17943,2019-11-30,2. FBL Süd/Ost,FC Rennsteig Avalanche,Sportvg Feuerbach,11,4,T,F
17644,2019-11-30,1. FBL,UHC Sparkasse Weißenfels,Berlin Rockets,12,4,T,F
17643,2019-11-30,1. FBL,ETV Piranhhas Hamburg,TV Schriesheim,5,6,T,F
17642,2019-11-30,1. FBL,SSF Dragons Bonn,VfL Red Hocks Kaufering,10,6,T,F
17942,2019-11-30,2. FBL Süd/Ost,PSV 90 Dessau,SC DHfK Leipzig,4,5,T,F
19388,2019-11-30,Herren Großfeld Regionalliga,SG SCS Berlin/Eisbären Juniors,FBC Potsdam,1,15,T,F
18603,2019-11-30,Jamasi Regionalliga Nordwest Herren,Hannover 96 II,TV Dinklage,4,3,T,F
18123,2019-11-30,Herren Großfeld Verbandsliga Nord,SG TSV Schwarzenbek / TSV Glinde,SVE Hamburg,5,10,T,F
19389,2019-11-30,Herren Großfeld Regionalliga,Young Rockets,SG Mellensee/Rangsdorf,5,4,T,F
20104,2019-11-30,Verbandsliga Ost Herren St. 1,UHC Sparkasse Weißenfels II,Black Lions Landsberg,10,4,T,F
17941,2019-11-30,2. FBL Süd/Ost,Unihockey Igels Dresden,SCS Berlin,18,2,T,F
19390,2019-11-30,Herren Großfeld Regionalliga,SSV Rapid,Laikas Berlin,2,19,T,F
19391,2019-11-30,Herren Großfeld Regionalliga,SG Potsdam,SG UHC Berlin/VfL Tegel,7,8,T,F
20127,2019-11-30,Verbandsliga Ost Herren St. 2,FBC Phönix Leipzig,USV Jena,8,8,T,F
18542,2019-12-01,Regionalliga Süd Herren GF Staffel Bayern,FC Stern München II,SG Donau Floorball Ingolstadt II / Haunwöhr,3,14,T,F
17744,2019-12-01,2. FBL Nord/West,BSV Roxel,Baltic Storms,3,5,T,F
18541,2019-12-01,Regionalliga Süd Herren GF Staffel Bayern,FC Stern München I,TV Augsburg,8,4,T,F
17645,2019-12-01,1. FBL,DJK Holzbüttgen,Floor Fighters Chemnitz,12,6,T,F
17646,2019-12-01,1. FBL,Red Devils Wernigerode,MFBC Leipzig,7,15,T,F
19907,2019-12-01,Regionalliga Ost Herren,Floor Fighters Chemnitz II,Floorball Tigers Magdeburg,3,4,T,F
19906,2019-12-01,Regionalliga Ost Herren,Red Devils Wernigerode U23,Unihockey Igels Dresden II,8,4,T,F
18606,2019-12-01,Jamasi Regionalliga Nordwest Herren,Hannover 96 I,Hannover Mustangs,14,9,T,F
19908,2019-12-01,Regionalliga Ost Herren,USV TU Dresden,MFBC Schkeuditz/Leipzig,6,7,T,F
18543,2019-12-01,Regionalliga Süd Herren GF Staffel Bayern,Nut´s 04 Nürnberg,VfL Red Hocks Kaufering II,4,11,T,F
19905,2019-12-01,Regionalliga Ost Herren,TSG Füchse,UHC Döbeln 06,7,2,T,F
18648,2019-12-07,Regionalliga NRW Herren,ASV Köln 1,SG Hochdahl-Aachen,4,1,T,F
18646,2019-12-07,Regionalliga NRW Herren,Black Panthers Altenbochum 1,SG Hochdahl-Aachen,4,6,T,F
18645,2019-12-07,Regionalliga NRW Herren,ASV Köln 1,SSF Dragons Bonn 2,4,1,T,F
18647,2019-12-07,Regionalliga NRW Herren,Black Panthers Altenbochum 1,SSF Dragons Bonn 2,0,6,T,F
17745,2019-12-07,2. FBL Nord/West,Baltic Storms,Blau-Weiß 96 Schenefeld,1,7,T,F
17945,2019-12-07,2. FBL Süd/Ost,Sportvg Feuerbach,Donau-Floorball Ingolstadt/Nordheim,1,6,T,F
17948,2019-12-07,2. FBL Süd/Ost,FC Rennsteig Avalanche,USV Halle Saalebiber,5,8,T,F
17947,2019-12-07,2. FBL Süd/Ost,SC DHfK Leipzig,SCS Berlin,9,1,T,F
17946,2019-12-07,2. FBL Süd/Ost,PSV 90 Dessau,Unihockey Igels Dresden,5,12,T,F
19392,2019-12-07,Herren Großfeld Regionalliga,SG UHC Berlin/VfL Tegel,SSV Rapid,19,3,T,F
19393,2019-12-07,Herren Großfeld Regionalliga,Laikas Berlin,Young Rockets,11,3,T,F
19395,2019-12-07,Herren Großfeld Regionalliga,FBC Potsdam,SG Potsdam,11,3,T,F
20105,2019-12-07,Verbandsliga Ost Herren St. 1,Black Lions Landsberg,USV Halle Saalebiber II,9,7,T,F
17746,2019-12-07,2. FBL Nord/West,TV Eiche Horn Bremen,Tollwut Ebersgöns,6,5,T,F
19394,2019-12-07,Herren Großfeld Regionalliga,SG Mellensee/Rangsdorf,SG SCS Berlin/Eisbären Juniors,10,3,T,F
18128,2019-12-07,Herren Großfeld Verbandsliga Nord,S&S Flensburg,SVE Hamburg,10,7,T,F
17647,2019-12-07,1. FBL,MFBC Leipzig,SSF Dragons Bonn,10,3,T,F
19909,2019-12-07,Regionalliga Ost Herren,TSG Füchse,Unihockey Igels Dresden II,8,2,T,F
17650,2019-12-07,1. FBL,TV Schriesheim,DJK Holzbüttgen,5,6,T,F
18545,2019-12-07,Regionalliga Süd Herren GF Staffel Bayern,TV Augsburg,VfL Red Hocks Kaufering II,10,1,T,F
17990,2019-12-07,Herren Großfeld Regionalliga Nord,Baltic Storms II,TSV Schwarzenbek,8,5,T,F
17991,2019-12-07,Herren Großfeld Regionalliga Nord,ETV Piranhhas II,SG TSV Bordesholm / Preetzer TSV / Gettorfer TV,4,7,T,F
18544,2019-12-07,Regionalliga Süd Herren GF Staffel Bayern,Nut´s 04 Nürnberg,FC Stern München II,11,1,T,F
19954,2019-12-07,RL West (Hessen) Herren GF,MTV 1846 Gießen,Floorball Mainz,7,8,T,F
19953,2019-12-07,RL West (Hessen) Herren GF,TSG Erlensee,Marburger Elche,22,2,T,F
17989,2019-12-07,Herren Großfeld Regionalliga Nord,TSC Wellingsbüttel,BW96 Schenefeld II,7,8,T,F
18546,2019-12-07,Regionalliga Süd Herren GF Staffel Bayern,SG Donau Floorball Ingolstadt II / Haunwöhr,Lumberjacks Rohrdorf,1,7,T,F
19912,2019-12-07,Regionalliga Ost Herren,Floor Fighters Chemnitz II,MFBC Schkeuditz/Leipzig,11,4,T,F
19910,2019-12-07,Regionalliga Ost Herren,Floorball Tigers Magdeburg,UHC Döbeln 06,2,6,T,F
18134,2019-12-07,Herren Großfeld Verbandsliga Nord,SG TSV Schwarzenbek / TSV Glinde,ETV Piranhhas III,4,3,T,F
18129,2019-12-07,Herren Großfeld Verbandsliga Nord,SC Itzehoe,PSV Flensburg,8,5,T,F
17648,2019-12-07,1. FBL,Berlin Rockets,Red Devils Wernigerode,5,4,T,F
17747,2019-12-08,2. FBL Nord/West,Hannover Mustangs,Dümptener Füchse,6,9,T,F
19957,2019-12-08,RL West (Hessen) Herren GF,Frankfurt Falcons,Marburger Elche,18,8,T,F
17649,2019-12-08,1. FBL,UHC Sparkasse Weißenfels,Floor Fighters Chemnitz,10,6,T,F
17651,2019-12-08,1. FBL,VfL Red Hocks Kaufering,ETV Piranhhas Hamburg,6,3,T,F
19956,2019-12-08,RL West (Hessen) Herren GF,MTV 1846 Gießen,TSG Erlensee,1,20,T,F
19975,2019-12-08,Regionalliga Süd: Staffel BW,DJK Giants Karlsruhe-Ost,SV 03 Tübingen Sharks,3,1,T,F
20107,2019-12-08,Verbandsliga Ost Herren St. 1,Floorball Grizzlys Salzwedel,UHC Elster,9,2,T,F
20106,2019-12-08,Verbandsliga Ost Herren St. 1,TSG Füchse II,UHC Sparkasse Weißenfels II,5,6,T,F
19958,2019-12-08,RL West (Hessen) Herren GF,Floorball Mainz,Floorball Griedel,3,2,T,F
19974,2019-12-08,Regionalliga Süd: Staffel BW,TSV Calw Lions,PTSV United Lakers Konstanz,4,10,T,F
18744,2019-12-14,Verbandsliga NRW Herren,BTG Teutonia Bielefeld,Black Panthers Altenbochum 2,5,3,T,F
18743,2019-12-14,Verbandsliga NRW Herren,BTG Teutonia Bielefeld,ASV Köln 2,3,2,T,F
18742,2019-12-14,Verbandsliga NRW Herren,Black Panthers Altenbochum 2,ASV Köln 2,4,8,T,F
18547,2019-12-14,Regionalliga Süd Herren GF Staffel Bayern,SG Donau Floorball Ingolstadt II / Haunwöhr,TV Augsburg,3,5,T,F
20613,2019-12-14,Verbandsliga Ost Herren St. 1,Floorball Grizzlys Salzwedel,UHC Sparkasse Weißenfels II,2,10,T,F
18607,2019-12-14,Jamasi Regionalliga Nordwest Herren,Lilienthaler Wölfe,TV Eiche Horn Bremen II,5,3,T,F
19914,2019-12-14,Regionalliga Ost Herren,Floorball Tigers Magdeburg,Red Devils Wernigerode U23,8,23,T,F
19913,2019-12-14,Regionalliga Ost Herren,TSG Füchse,MFBC Schkeuditz/Leipzig,14,6,T,F
20108,2019-12-14,Verbandsliga Ost Herren St. 1,UHC Elster,TSG Füchse II,11,12,T,F
20109,2019-12-14,Verbandsliga Ost Herren St. 1,USV Halle Saalebiber II,Black Lions Landsberg,4,5,T,F
17951,2019-12-14,2. FBL Süd/Ost,USV Halle Saalebiber,Unihockey Igels Dresden,7,5,T,F
17950,2019-12-14,2. FBL Süd/Ost,FC Rennsteig Avalanche,SC DHfK Leipzig,2,4,T,F
17949,2019-12-14,2. FBL Süd/Ost,Donau-Floorball Ingolstadt/Nordheim,PSV 90 Dessau,5,8,T,F
18608,2019-12-14,Jamasi Regionalliga Nordwest Herren,TV Dinklage,ATS Buntentor Knights,3,6,T,F
17652,2019-12-14,1. FBL,TV Schriesheim,UHC Sparkasse Weißenfels,2,6,T,F
18548,2019-12-14,Regionalliga Süd Herren GF Staffel Bayern,VfL Red Hocks Kaufering II,FC Stern München II,17,1,T,F
17748,2019-12-14,2. FBL Nord/West,TV Eiche Horn Bremen,BSV Roxel,11,2,T,F
18549,2019-12-14,Regionalliga Süd Herren GF Staffel Bayern,Lumberjacks Rohrdorf,FC Stern München I,4,9,T,F
19397,2019-12-15,Herren Großfeld Regionalliga,SG Mellensee/Rangsdorf,Laikas Berlin,3,18,T,F
19399,2019-12-15,Herren Großfeld Regionalliga,Young Rockets,SSV Rapid,6,3,T,F
19396,2019-12-15,Herren Großfeld Regionalliga,FBC Potsdam,SG UHC Berlin/VfL Tegel,16,2,T,F
19916,2019-12-15,Regionalliga Ost Herren,USV TU Dresden,UHC Döbeln 06,9,3,T,F
19915,2019-12-15,Regionalliga Ost Herren,Unihockey Igels Dresden II,Floor Fighters Chemnitz II,6,9,T,F
19398,2019-12-15,Herren Großfeld Regionalliga,SG SCS Berlin/Eisbären Juniors,SG Potsdam,4,3,T,F
17655,2019-12-15,1. FBL,Berlin Rockets,SSF Dragons Bonn,3,6,T,F
17654,2019-12-15,1. FBL,Floor Fighters Chemnitz,Red Devils Wernigerode,14,5,T,F
17653,2019-12-15,1. FBL,DJK Holzbüttgen,ETV Piranhhas Hamburg,10,7,T,F
17952,2019-12-15,2. FBL Süd/Ost,Sportvg Feuerbach,PSV 90 Dessau,2,17,T,F
18609,2019-12-15,Jamasi Regionalliga Nordwest Herren,Hannover Mustangs,MTV Mittelnkirchen,6,24,T,F
18610,2019-12-15,Jamasi Regionalliga Nordwest Herren,Hannover 96 II,Hannover 96 I,1,23,T,F
17656,2019-12-15,1. FBL,MFBC Leipzig,VfL Red Hocks Kaufering,17,5,T,F
17750,2019-12-15,2. FBL Nord/West,Baltic Storms,Hannover Mustangs,8,13,T,F
17749,2019-12-15,2. FBL Nord/West,Tollwut Ebersgöns,Dümptener Füchse,11,8,T,F
20817,2019-12-21,FD-Pokal Herren,TV Eiche Horn Bremen,ETV Piranhhas Hamburg,1,9,T,F
20815,2019-12-21,FD-Pokal Herren,TV Schriesheim,Floor Fighters Chemnitz,8,9,T,F
20816,2019-12-21,FD-Pokal Herren,VfL Red Hocks Kaufering,Blau-Weiß 96 Schenefeld,7,3,T,F
20818,2019-12-21,FD-Pokal Herren,DJK Holzbüttgen,SC DHfK Leipzig,10,3,T,F
20820,2019-12-22,FD-Pokal Herren,MFBC Leipzig,UHC Sparkasse Weißenfels,5,4,T,F
20821,2019-12-22,FD-Pokal Herren,Lumberjacks Rohrdorf,Baltic Storms,5,4,T,F
17657,2020-01-11,1. FBL,VfL Red Hocks Kaufering,Berlin Rockets,7,4,T,F
19976,2020-01-11,Regionalliga Süd: Staffel BW,SV 03 Tübingen Sharks,PTSV United Lakers Konstanz,7,4,T,F
18551,2020-01-11,Regionalliga Süd Herren GF Staffel Bayern,FC Stern München I,FC Stern München II,12,2,T,F
17953,2020-01-11,2. FBL Süd/Ost,Unihockey Igels Dresden,Sportvg Feuerbach,23,2,T,F
17954,2020-01-11,2. FBL Süd/Ost,SCS Berlin,USV Halle Saalebiber,4,7,T,F
17955,2020-01-11,2. FBL Süd/Ost,PSV 90 Dessau,FC Rennsteig Avalanche,12,8,T,F
19977,2020-01-11,Regionalliga Süd: Staffel BW,TSV Calw Lions,DJK Giants Karlsruhe-Ost,4,11,T,F
17659,2020-01-11,1. FBL,Red Devils Wernigerode,TV Schriesheim,2,6,T,F
17658,2020-01-11,1. FBL,SSF Dragons Bonn,Floor Fighters Chemnitz,4,12,T,F
19918,2020-01-11,Regionalliga Ost Herren,MFBC Schkeuditz/Leipzig,Red Devils Wernigerode U23,11,10,T,F
18552,2020-01-11,Regionalliga Süd Herren GF Staffel Bayern,VfL Red Hocks Kaufering II,Lumberjacks Rohrdorf,6,7,T,F
17751,2020-01-11,2. FBL Nord/West,Blau-Weiß 96 Schenefeld,TV Eiche Horn Bremen,8,4,T,F
18611,2020-01-11,Jamasi Regionalliga Nordwest Herren,MTV Mittelnkirchen,Lilienthaler Wölfe,4,21,T,F
18612,2020-01-11,Jamasi Regionalliga Nordwest Herren,TV Eiche Horn Bremen II,ATS Buntentor Knights,13,1,T,F
17660,2020-01-11,1. FBL,UHC Sparkasse Weißenfels,DJK Holzbüttgen,9,8,T,F
18550,2020-01-11,Regionalliga Süd Herren GF Staffel Bayern,TV Augsburg,Nut´s 04 Nürnberg,3,4,T,F
19917,2020-01-11,Regionalliga Ost Herren,Floorball Tigers Magdeburg,TSG Füchse,2,21,T,F
19402,2020-01-12,Herren Großfeld Regionalliga,SG Potsdam,Young Rockets,5,7,T,F
18614,2020-01-12,Jamasi Regionalliga Nordwest Herren,Hannover Mustangs,Hannover 96 II,14,2,T,F
17752,2020-01-12,2. FBL Nord/West,BSV Roxel,Tollwut Ebersgöns,8,10,T,F
17956,2020-01-12,2. FBL Süd/Ost,SC DHfK Leipzig,Sportvg Feuerbach,10,0,T,F
17661,2020-01-12,1. FBL,MFBC Leipzig,ETV Piranhhas Hamburg,7,6,T,F
19400,2020-01-12,Herren Großfeld Regionalliga,Laikas Berlin,FBC Potsdam,7,6,T,F
19403,2020-01-12,Herren Großfeld Regionalliga,SSV Rapid,SG SCS Berlin/Eisbären Juniors,2,12,T,F
20110,2020-01-12,Verbandsliga Ost Herren St. 1,UHC Elster,Floorball Grizzlys Salzwedel,10,6,T,F
18144,2020-01-12,Herren Großfeld Verbandsliga Nord,PSV Flensburg,TSV Bordesholm II,4,5,T,F
18147,2020-01-12,Herren Großfeld Verbandsliga Nord,SVE Hamburg,ETV Piranhhas III,6,17,T,F
19919,2020-01-12,Regionalliga Ost Herren,Floor Fighters Chemnitz II,UHC Döbeln 06,12,6,T,F
19920,2020-01-12,Regionalliga Ost Herren,Unihockey Igels Dresden II,USV TU Dresden,7,12,T,F
19401,2020-01-12,Herren Großfeld Regionalliga,SG UHC Berlin/VfL Tegel,SG Mellensee/Rangsdorf,6,7,T,F
18613,2020-01-12,Jamasi Regionalliga Nordwest Herren,TV Dinklage,Hannover 96 I,3,21,T,F
20111,2020-01-12,Verbandsliga Ost Herren St. 1,USV Halle Saalebiber II,UHC Sparkasse Weißenfels II,5,8,T,F
18149,2020-01-12,Herren Großfeld Verbandsliga Nord,S&S Flensburg,SG TSV Schwarzenbek / TSV Glinde,6,2,T,F
20131,2020-01-18,Verbandsliga Ost Herren St. 2,FBC Phönix Leipzig,USV TU Dresden II,4,2,T,F
18554,2020-01-18,Regionalliga Süd Herren GF Staffel Bayern,Lumberjacks Rohrdorf,FC Stern München II,13,1,T,F
20904,2020-01-18,FD-Pokal Herren,DJK Holzbüttgen,VfL Red Hocks Kaufering,10,5,T,F
20132,2020-01-18,Verbandsliga Ost Herren St. 2,Bautzen Bears,SSV Heidenau,6,2,T,F
18555,2020-01-18,Regionalliga Süd Herren GF Staffel Bayern,VfL Red Hocks Kaufering II,FC Stern München I,4,16,T,F
20903,2020-01-18,FD-Pokal Herren,MFBC Leipzig,ETV Piranhhas Hamburg,12,6,T,F
18553,2020-01-18,Regionalliga Süd Herren GF Staffel Bayern,SG Donau Floorball Ingolstadt II / Haunwöhr,Nut´s 04 Nürnberg,7,4,T,F
18745,2020-01-19,Verbandsliga NRW Herren,DJK Holzbüttgen 3,Black Panthers Altenbochum 2,5,1,T,F
20906,2020-01-19,FD-Pokal Herren,Lumberjacks Rohrdorf,Floor Fighters Chemnitz,3,15,T,F
18747,2020-01-19,Verbandsliga NRW Herren,ASV Köln 2,DJK Holzbüttgen 3,4,3,T,F
18746,2020-01-19,Verbandsliga NRW Herren,ASV Köln 2,Black Panthers Altenbochum 2,7,0,T,F
19405,2020-01-25,Herren Großfeld Regionalliga,Laikas Berlin,SG UHC Berlin/VfL Tegel,8,3,T,F
19406,2020-01-25,Herren Großfeld Regionalliga,SSV Rapid,FBC Potsdam,1,16,T,F
19921,2020-01-25,Regionalliga Ost Herren,TSG Füchse,USV TU Dresden,10,1,T,F
20810,2020-01-25,RL West (Hessen) Herren GF,Floorball Mainz,TSG Erlensee,5,8,T,F
19407,2020-01-25,Herren Großfeld Regionalliga,SG Mellensee/Rangsdorf,SG Potsdam,9,2,T,F
19923,2020-01-25,Regionalliga Ost Herren,MFBC Schkeuditz/Leipzig,UHC Döbeln 06,7,6,T,F
20112,2020-01-25,Verbandsliga Ost Herren St. 1,Floorball Grizzlys Salzwedel,TSG Füchse II,10,8,T,F
19924,2020-01-25,Regionalliga Ost Herren,Red Devils Wernigerode U23,Floor Fighters Chemnitz II,8,9,T,F
18615,2020-01-25,Jamasi Regionalliga Nordwest Herren,Hannover 96 I,Lilienthaler Wölfe,5,9,T,F
18616,2020-01-25,Jamasi Regionalliga Nordwest Herren,Hannover 96 II,TV Eiche Horn Bremen II,0,12,T,F
19404,2020-01-25,Herren Großfeld Regionalliga,Young Rockets,SG SCS Berlin/Eisbären Juniors,7,8,T,F
19922,2020-01-25,Regionalliga Ost Herren,Floorball Tigers Magdeburg,Unihockey Igels Dresden II,8,9,T,F
18649,2020-01-26,Regionalliga NRW Herren,Dümptener Füchse 2,DJK Holzbüttgen 2,4,7,T,F
19960,2020-01-26,RL West (Hessen) Herren GF,Marburger Elche,Floorball Griedel,4,7,T,F
17995,2020-01-26,Herren Großfeld Regionalliga Nord,Baltic Storms II,TSC Wellingsbüttel,9,5,T,F
17996,2020-01-26,Herren Großfeld Regionalliga Nord,ETV Piranhhas II,BW96 Schenefeld II,6,4,T,F
17997,2020-01-26,Herren Großfeld Regionalliga Nord,TSV Schwarzenbek,SG TSV Bordesholm / Preetzer TSV / Gettorfer TV,6,24,T,F
18556,2020-01-26,Regionalliga Süd Herren GF Staffel Bayern,Nut´s 04 Nürnberg,Lumberjacks Rohrdorf,6,9,T,F
19961,2020-01-26,RL West (Hessen) Herren GF,Frankfurt Falcons,MTV 1846 Gießen,7,4,T,F
18617,2020-01-26,Jamasi Regionalliga Nordwest Herren,ATS Buntentor Knights,MTV Mittelnkirchen,5,16,T,F
18558,2020-01-26,Regionalliga Süd Herren GF Staffel Bayern,FC Stern München I,SG Donau Floorball Ingolstadt II / Haunwöhr,11,2,T,F
18557,2020-01-26,Regionalliga Süd Herren GF Staffel Bayern,FC Stern München II,TV Augsburg,2,18,T,F
19979,2020-01-26,Regionalliga Süd: Staffel BW,SV 03 Tübingen Sharks,TSV Calw Lions,8,3,T,F
19978,2020-01-26,Regionalliga Süd: Staffel BW,PTSV United Lakers Konstanz,DJK Giants Karlsruhe-Ost,4,9,T,F
18152,2020-01-26,Herren Großfeld Verbandsliga Nord,SC Itzehoe,ETV Piranhhas III,4,9,T,F
18650,2020-01-26,Regionalliga NRW Herren,ASV Köln 1,Black Panthers Altenbochum 1,3,5,T,F
18651,2020-01-26,Regionalliga NRW Herren,ASV Köln 1,DJK Holzbüttgen 2,4,3,T,F
18652,2020-01-26,Regionalliga NRW Herren,Black Panthers Altenbochum 1,Dümptener Füchse 2,6,12,T,F
18618,2020-01-26,Jamasi Regionalliga Nordwest Herren,TV Dinklage,Hannover Mustangs,4,14,T,F
18156,2020-01-26,Herren Großfeld Verbandsliga Nord,SG TSV Schwarzenbek / TSV Glinde,TSV Bordesholm II,6,9,T,F
20134,2020-01-26,Verbandsliga Ost Herren St. 2,USV TU Dresden II,USV Jena,3,5,T,F
20133,2020-01-26,Verbandsliga Ost Herren St. 2,Bautzen Bears,FBC Phönix Leipzig,4,6,T,F
18155,2020-01-26,Herren Großfeld Verbandsliga Nord,SVE Hamburg,PSV Flensburg,10,12,T,F
20113,2020-02-01,Verbandsliga Ost Herren St. 1,UHC Sparkasse Weißenfels II,Floorball Grizzlys Salzwedel,5,6,T,F
20114,2020-02-01,Verbandsliga Ost Herren St. 1,Black Lions Landsberg,UHC Elster,7,6,T,F
18163,2020-02-02,Herren Großfeld Verbandsliga Nord,SC Itzehoe,S&S Flensburg,7,3,T,F
17999,2020-02-02,Herren Großfeld Regionalliga Nord,ETV Piranhhas II,TSV Schwarzenbek,8,5,T,F
18000,2020-02-02,Herren Großfeld Regionalliga Nord,Baltic Storms II,BW96 Schenefeld II,5,6,T,F
18162,2020-02-02,Herren Großfeld Verbandsliga Nord,ETV Piranhhas III,SVE Hamburg,14,4,T,F
17998,2020-02-02,Herren Großfeld Regionalliga Nord,SG TSV Bordesholm / Preetzer TSV / Gettorfer TV,TSC Wellingsbüttel,17,11,T,F
18161,2020-02-02,Herren Großfeld Verbandsliga Nord,SG TSV Schwarzenbek / TSV Glinde,PSV Flensburg,1,8,T,F
19964,2020-02-08,RL West (Hessen) Herren GF,TSG Erlensee,Floorball Griedel,4,3,T,F
18560,2020-02-08,Regionalliga Süd Herren GF Staffel Bayern,FC Stern München II,VfL Red Hocks Kaufering II,1,22,T,F
19981,2020-02-08,Regionalliga Süd: Staffel BW,PTSV United Lakers Konstanz,TSV Calw Lions,4,8,T,F
19980,2020-02-08,Regionalliga Süd: Staffel BW,SV 03 Tübingen Sharks,DJK Giants Karlsruhe-Ost,7,4,T,F
17662,2020-02-08,1. FBL,Berlin Rockets,MFBC Leipzig,2,14,T,F
17754,2020-02-08,2. FBL Nord/West,TV Eiche Horn Bremen,Hannover Mustangs,15,8,T,F
17753,2020-02-08,2. FBL Nord/West,Dümptener Füchse,Blau-Weiß 96 Schenefeld,4,9,T,F
20135,2020-02-08,Verbandsliga Ost Herren St. 2,USV Jena,FBC Phönix Leipzig,6,4,T,F
20136,2020-02-08,Verbandsliga Ost Herren St. 2,SSV Heidenau,USV TU Dresden II,5,2,T,F
17957,2020-02-08,2. FBL Süd/Ost,Sportvg Feuerbach,SCS Berlin,5,6,T,F
18559,2020-02-08,Regionalliga Süd Herren GF Staffel Bayern,TV Augsburg,SG Donau Floorball Ingolstadt II / Haunwöhr,6,2,T,F
17958,2020-02-08,2. FBL Süd/Ost,FC Rennsteig Avalanche,Unihockey Igels Dresden,5,8,T,F
17663,2020-02-08,1. FBL,UHC Sparkasse Weißenfels,ETV Piranhhas Hamburg,12,3,T,F
17664,2020-02-08,1. FBL,DJK Holzbüttgen,Red Devils Wernigerode,5,6,T,F
17665,2020-02-08,1. FBL,TV Schriesheim,SSF Dragons Bonn,10,9,T,F
17666,2020-02-08,1. FBL,Floor Fighters Chemnitz,VfL Red Hocks Kaufering,11,7,T,F
19963,2020-02-08,RL West (Hessen) Herren GF,Floorball Mainz,Frankfurt Falcons,7,5,T,F
19962,2020-02-08,RL West (Hessen) Herren GF,Marburger Elche,MTV 1846 Gießen,14,10,T,F
18561,2020-02-08,Regionalliga Süd Herren GF Staffel Bayern,FC Stern München I,Lumberjacks Rohrdorf,4,5,T,F
17959,2020-02-08,2. FBL Süd/Ost,SC DHfK Leipzig,USV Halle Saalebiber,5,9,T,F
17667,2020-02-09,1. FBL,MFBC Leipzig,Floor Fighters Chemnitz,11,6,T,F
19966,2020-02-09,RL West (Hessen) Herren GF,Marburger Elche,Floorball Mainz,9,21,T,F
19965,2020-02-09,RL West (Hessen) Herren GF,MTV 1846 Gießen,Floorball Griedel,2,19,T,F
17669,2020-02-09,1. FBL,Red Devils Wernigerode,UHC Sparkasse Weißenfels,1,4,T,F
17755,2020-02-09,2. FBL Nord/West,Tollwut Ebersgöns,Blau-Weiß 96 Schenefeld,6,8,T,F
19411,2020-02-09,Herren Großfeld Regionalliga,SG SCS Berlin/Eisbären Juniors,Laikas Berlin,2,6,T,F
