,ID,Date,League,GT1,GT2,T1ID,T2ID
411,9341,2015-02-01,Regionalliga Nordwest (Herren GF),3,8,189,3
412,6771,2015-02-01,2. FBL Nord/West,4,11,64,19
413,6245,2015-02-01,1. FBL Herren,2,4,217,11
414,9131,2015-02-01,Herren Großfeld Verbandsliga Nord,3,8,117,181
415,7967,2015-02-01,Herren Großfeld Regionalliga Nord,8,1,124,93
416,7958,2015-02-07,2. FBL Süd/Ost,5,9,60,213
417,281,2015-02-07,2. FBL Süd/Ost,2,4,15,210
418,5742,2015-02-08,Herren Großfeld,11,5,12,14
419,9197,2015-02-08,Herren Großfeld,1,7,58,59
420,9271,2015-02-14,RL Herren GF Staffel 2,5,8,211,98
421,505,2015-02-14,Regionalliga Nordwest (Herren GF),5,3,76,189
422,3130,2015-02-14,1. FBL Herren,9,8,203,76
423,5483,2015-02-14,1. FBL Herren,7,0,48,217
424,8085,2015-02-14,Regionalliga Nordwest (Herren GF),3,5,185,3
425,7100,2015-02-14,2. FBL Süd/Ost,9,3,99,213
426,7177,2015-02-14,Regionalliga Nordwest (Herren GF),2,4,170,163
427,1550,2015-02-14,2. FBL Nord/West,7,6,32,19
428,155,2015-02-14,1. FBL Herren,2,17,207,97
429,5087,2015-02-14,RL Herren GF Staffel 1,8,4,215,121
430,8446,2015-02-14,1. FBL Herren,7,6,11,158
431,6634,2015-02-14,RL Herren GF Staffel 1,7,7,204,201
432,7230,2015-02-14,RL Herren GF Staffel 2,6,2,55,43
433,777,2015-02-14,2. FBL Süd/Ost,7,6,210,197
434,2348,2015-02-15,1. FBL Herren,10,2,97,48
435,9414,2015-02-15,Herren Großfeld Regionalliga Nord,13,6,73,124
436,3971,2015-02-15,RL Herren GF Staffel 1,1,7,201,208
437,2430,2015-02-15,RL Herren GF Staffel 2,6,5,81,98
438,9359,2015-02-15,Herren Großfeld Regionalliga Nord,2,9,93,66
439,3040,2015-02-15,2. FBL Nord/West,2,6,52,26
440,7922,2015-02-15,RL Herren GF Staffel 1,6,8,88,215
441,9143,2015-02-15,Herren Großfeld Verbandsliga Nord,4,8,117,187
442,196,2015-02-15,2. FBL Nord/West,3,10,221,19
443,4001,2015-02-15,1. FBL Herren,7,3,80,38
444,7566,2015-02-15,2. FBL Nord/West,4,3,186,194
445,1651,2015-02-15,Herren Großfeld Regionalliga Nord,5,4,146,39
446,1504,2015-02-15,Regionalliga Nordwest (Herren GF),5,3,118,127
447,4499,2015-02-15,Herren Großfeld Verbandsliga Nord,5,4,74,175
448,6774,2015-02-21,2. FBL Süd/Ost,8,12,99,197
449,7860,2015-02-21,1. FBL Herren,7,7,76,158
450,3926,2015-02-21,2. FBL Süd/Ost,11,2,210,209
451,1665,2015-02-21,2. FBL Süd/Ost,9,5,200,15
452,7439,2015-02-21,RL Herren GF Staffel 2,6,5,43,211
453,193,2015-02-21,2. FBL Nord/West,2,4,19,26
454,4222,2015-02-21,RL Herren GF Staffel 2,9,4,205,55
455,6377,2015-02-21,1. FBL Herren,2,9,207,80
456,7450,2015-02-21,Westliga Herren Großfeld,6,5,56,174
457,2953,2015-02-21,2. FBL Nord/West,10,4,194,64
458,1006,2015-02-21,Westliga Herren Großfeld,3,7,56,166
459,6490,2015-02-21,2. FBL Nord/West,6,2,32,52
460,2565,2015-02-21,1. FBL Herren,10,6,217,38
461,3165,2015-02-22,2. FBL Süd/Ost,4,5,213,60
462,8451,2015-02-22,2. FBL Nord/West,4,3,221,64
463,9587,2015-02-22,1. FBL Herren,13,2,203,11
464,6228,2015-02-22,2. FBL Nord/West,7,6,186,19
465,4420,2015-02-22,Herren Bayernliga,15,4,86,167
466,3819,2015-02-22,2. FBL Süd/Ost,2,5,15,209
467,8815,2015-02-22,RL Herren GF Staffel 2,1,5,43,98
468,9060,2015-02-22,Regionalliga Süd (GF),10,0,95,24
469,3225,2015-02-22,Regionalliga Nordwest (Herren GF),11,5,118,163
470,5881,2015-02-22,Herren Bayernliga,1,11,31,77
471,1459,2015-02-22,Regionalliga Süd (GF),3,5,219,155
472,7138,2015-02-22,Herren Bayernliga,8,7,167,31
473,6330,2015-02-22,Regionalliga Süd (GF),1,1,155,95
474,8835,2015-02-22,RL Herren GF Staffel 2,8,3,205,81
475,6868,2015-02-22,RL Herren GF Staffel 1,8,7,88,201
476,4563,2015-02-22,Herren Bayernliga,8,10,77,86
477,5778,2015-02-22,Regionalliga Nordwest (Herren GF),7,1,127,189
478,7174,2015-02-22,Regionalliga Süd (GF),4,3,24,219
479,6459,2015-02-28,1. FBL Herren,11,4,48,207
480,2751,2015-02-28,RL Herren GF Staffel 1,8,0,49,208
481,7122,2015-02-28,1. FBL Herren,9,11,158,203
482,4862,2015-02-28,2. FBL Süd/Ost,3,5,60,15
483,7793,2015-02-28,RL Herren GF Staffel 1,2,7,204,121
484,4212,2015-02-28,2. FBL Nord/West,8,5,194,26
485,810,2015-02-28,Regionalliga Nordwest (Herren GF),4,5,145,170
486,9054,2015-02-28,2. FBL Süd/Ost,14,4,197,200
487,4686,2015-02-28,RL Herren GF Staffel 2,15,2,205,211
488,8672,2015-02-28,2. FBL Nord/West,2,7,64,32
489,3692,2015-03-01,RL Herren GF Staffel 2,1,2,55,81
490,2488,2015-03-01,Westliga Herren Großfeld,3,6,1,176
491,5854,2015-03-01,Regionalliga Süd (GF),8,4,139,37
492,7397,2015-03-01,1. FBL Herren,4,12,80,97
493,2679,2015-03-01,1. FBL Herren,8,3,217,76
494,6921,2015-03-01,Regionalliga Süd (GF),16,1,37,219
495,7757,2015-03-01,2. FBL Süd/Ost,10,9,209,200
496,1876,2015-03-01,Regionalliga Nordwest (Herren GF),7,2,118,76
497,4070,2015-03-01,RL Herren GF Staffel 2,5,3,136,211
498,2858,2015-03-01,Regionalliga Nordwest (Herren GF),1,4,185,127
499,6431,2015-03-01,1. FBL Herren,4,5,38,11
500,9077,2015-03-01,RL Herren GF Staffel 1,3,10,201,215
501,6445,2015-03-01,Westliga Herren Großfeld,6,6,1,78
502,4102,2015-03-01,Regionalliga Süd (GF),1,7,95,139
503,5080,2015-03-01,2. FBL Nord/West,2,4,186,26
504,1476,2015-03-01,RL Herren GF Staffel 1,5,8,121,49
505,9589,2015-03-01,Regionalliga Süd (GF),2,9,219,87
506,7505,2015-03-01,2. FBL Nord/West,6,6,221,52
507,4758,2015-03-01,Regionalliga Süd (GF),7,4,87,95
508,1255,2015-03-07,Stena Line FD-Pokal (Herren),6,7,48,203
509,5516,2015-03-07,Regionalliga Süd (GF),0,9,24,112
510,765,2015-03-07,Regionalliga Süd (GF),3,2,155,24
511,4608,2015-03-07,Stena Line FD-Pokal (Herren),5,14,158,97
512,3535,2015-03-07,Regionalliga Süd (GF),4,2,112,155
513,8501,2015-03-07,Herren Großfeld Regionalliga Nord,3,6,93,124
514,9639,2015-03-08,Regionalliga Süd (GF),1,3,95,37
515,8329,2015-03-08,Stena Line FD-Pokal (Herren),7,2,203,97
516,2712,2015-03-08,Regionalliga Süd (GF),1,2,46,95
517,4396,2015-03-08,Regionalliga Süd (GF),1,8,219,37
518,4892,2015-03-08,Regionalliga Süd (GF),18,2,87,219
519,7270,2015-03-08,Regionalliga Süd (GF),7,2,87,46
520,8837,2015-03-14,Westliga Herren Großfeld,1,0,174,157
521,9628,2015-03-14,Herren Großfeld Regionalliga Nord,3,4,39,66
522,4052,2015-03-14,Herren Großfeld Regionalliga Nord,7,5,146,124
523,3057,2015-03-14,Regionalliga Nordwest (Herren GF),6,1,170,76
524,6760,2015-03-14,1. FBL Herren,10,2,203,80
525,6756,2015-03-14,Regionalliga Nordwest (Herren GF),3,5,3,118
526,1185,2015-03-14,Westliga Herren Großfeld,13,7,176,56
527,5416,2015-03-14,Westliga Herren Großfeld,7,5,174,56
528,7302,2015-03-14,2. FBL Süd/Ost,3,5,210,99
529,1739,2015-03-14,Herren Großfeld Regionalliga Nord,11,6,73,93
530,8703,2015-03-14,RL Herren GF Staffel 1,1,9,88,208
531,9212,2015-03-14,Herren Großfeld Verbandsliga Nord,1,8,117,23
532,6054,2015-03-14,RL Herren GF Staffel 2,1,5,98,205
533,3362,2015-03-14,RL Herren GF Staffel 2,8,2,81,43
534,8853,2015-03-14,2. FBL Süd/Ost,9,4,200,60
535,1386,2015-03-14,2. FBL Nord/West,6,8,19,194
536,8144,2015-03-14,2. FBL Nord/West,5,6,64,52
537,6975,2015-03-14,RL Herren GF Staffel 1,8,7,121,201
538,2206,2015-03-14,1. FBL Herren,4,5,158,207
539,418,2015-03-14,2. FBL Süd/Ost,2,10,209,197
540,6293,2015-03-14,1. FBL Herren,8,7,38,76
541,352,2015-03-14,Herren Großfeld Verbandsliga Nord,10,9,181,175
542,5837,2015-03-14,Herren Großfeld Verbandsliga Nord,9,2,187,74
543,6950,2015-03-14,Westliga Herren Großfeld,7,2,176,157
544,7620,2015-03-14,2. FBL Süd/Ost,7,2,15,213
545,3914,2015-03-15,2. FBL Nord/West,3,2,26,32
546,5013,2015-03-15,1. FBL Herren,7,4,48,11
547,7988,2015-03-15,2. FBL Nord/West,11,1,186,221
548,8683,2015-03-15,Westliga Herren Großfeld,3,8,166,159
549,2853,2015-03-15,RL Herren GF Staffel 2,6,5,81,205
550,3763,2015-03-15,1. FBL Herren,10,7,97,217
551,3313,2015-03-15,Westliga Herren Großfeld,3,5,166,1
552,2028,2015-03-15,Regionalliga Nordwest (Herren GF),9,4,127,163
553,8821,2015-03-15,Westliga Herren Großfeld,1,1,78,1
554,844,2015-03-15,RL Herren GF Staffel 2,7,11,43,136
555,4241,2015-03-15,Westliga Herren Großfeld,2,5,78,159
556,7332,2015-03-21,Westliga Herren Großfeld,8,4,157,56
557,6239,2015-03-21,1. FBL Herren,9,5,80,48
558,6953,2015-03-21,Herren Bayernliga,17,4,77,167
559,4815,2015-03-21,Westliga Herren Großfeld,3,5,166,78
560,6198,2015-03-21,Westliga Herren Großfeld,8,6,78,174
561,6114,2015-03-21,Westliga Herren Großfeld,2,3,1,159
562,609,2015-03-21,RL Herren GF Staffel 2,4,2,98,55
563,6667,2015-03-21,Herren Bayernliga,8,2,86,31
564,3816,2015-03-21,1. FBL Herren,6,6,76,207
565,7224,2015-03-21,RL Herren GF Staffel 2,4,13,211,81
566,9063,2015-03-21,1. FBL Herren,9,1,203,38
567,552,2015-03-21,Westliga Herren Großfeld,3,4,56,1
568,7222,2015-03-21,Westliga Herren Großfeld,3,2,176,166
569,5863,2015-03-21,Herren Bayernliga,4,18,167,86
570,3696,2015-03-21,1. FBL Herren,8,11,158,217
571,2664,2015-03-21,Westliga Herren Großfeld,2,3,174,176
572,808,2015-03-21,Westliga Herren Großfeld,1,5,159,157
573,5186,2015-03-21,Herren Bayernliga,10,4,77,31
574,7941,2015-03-22,Play-Offs 2. FBL Herren,8,2,99,194
575,8095,2015-03-22,Play-Offs 2. FBL Herren,2,3,26,210
576,9126,2015-03-22,Regionalliga Süd (GF),17,0,37,24
577,2913,2015-03-22,Regionalliga Süd (GF),8,1,87,24
578,9220,2015-03-22,1. FBL Herren,7,3,97,11
579,4486,2015-03-22,1. FBL Herren,4,10,48,203
580,8213,2015-03-22,Regionalliga Süd (GF),2,5,112,37
581,6671,2015-03-22,Regionalliga Süd (GF),5,3,112,87
582,2820,2015-03-28,Play-Offs 1. FBL Herren,5,3,11,48
583,1697,2015-03-28,Play-Offs 2. FBL Herren,5,4,210,26
584,7939,2015-03-28,Play-Down 1. FBL Herren,4,3,76,207
585,521,2015-03-28,Herren Bayernliga,2,12,167,77
586,8090,2015-03-28,Herren Bayernliga,3,3,31,167
587,5528,2015-03-28,Play-Offs 1. FBL Herren,6,2,217,80
588,1244,2015-03-28,Herren Bayernliga,4,21,31,86
589,8124,2015-03-28,Regionalliga Nordwest (Herren GF),4,6,189,170
590,9362,2015-03-28,Play-Down 1. FBL Herren,8,4,158,38
591,8884,2015-03-28,Regionalliga Nordwest (Herren GF),8,5,127,3
592,171,2015-03-28,Herren Bayernliga,5,5,86,77
593,4640,2015-03-28,Play-Offs 2. FBL Herren,7,1,194,99
594,1526,2015-03-29,Play-Down 1. FBL Herren,3,5,207,76
595,7824,2015-03-29,Play-Offs 1. FBL Herren,5,8,80,217
596,8266,2015-03-29,Regionalliga Nordwest (Herren GF),9,4,163,185
597,450,2015-03-29,PO Herren GF,2,1,49,55
598,4127,2015-03-29,Play-Offs 2. FBL Herren,5,6,194,99
599,4910,2015-03-29,PO Herren GF,3,4,215,98
600,7800,2015-03-29,Regionalliga Nordwest (Herren GF),2,3,145,118
601,4330,2015-03-29,Play-Offs 1. FBL Herren,5,6,48,11
602,1429,2015-03-29,PO Herren GF,9,2,205,121
603,3224,2015-03-29,Play-Down 1. FBL Herren,5,2,38,158
604,7735,2015-03-29,PO Herren GF,9,3,81,208
605,8139,2015-04-04,Play-Down 1. FBL Herren,7,5,38,158
606,7356,2015-04-04,Herren Großfeld Verbandsliga Nord,3,5,74,181
607,6579,2015-04-04,Herren Großfeld Verbandsliga Nord,5,6,23,187
608,4495,2015-04-04,Herren Großfeld Verbandsliga Nord,5,6,175,117
609,8729,2015-04-04,Herren Großfeld Regionalliga Nord,7,5,66,124
610,6230,2015-04-04,Herren Großfeld Regionalliga Nord,6,10,146,73
611,6093,2015-04-11,Regionalliga Nordwest (Herren GF),6,10,170,127
612,3827,2015-04-11,Herren Großfeld,5,9,58,12
613,1106,2015-04-11,Play-Down 1. FBL Herren,6,7,158,207
614,3331,2015-04-11,Play-Offs 2. FBL Herren,5,4,99,210
615,3840,2015-04-11,Regionalliga Nordwest (Herren GF),6,4,118,185
616,2821,2015-04-11,Play-Offs 1. FBL Herren,7,8,11,97
617,5842,2015-04-11,Herren Großfeld,3,4,14,59
618,1421,2015-04-12,Regionalliga Nordwest (Herren GF),7,2,163,189
619,8976,2015-04-12,Play-Offs 1. FBL Herren,4,10,217,203
620,7829,2015-04-12,PO Herren GF,3,2,205,98
621,3611,2015-04-12,PO Herren GF,6,4,205,81
622,2938,2015-04-12,PO Herren GF,5,3,49,98
623,3398,2015-04-12,Regionalliga Nordwest (Herren GF),3,5,145,3
624,3026,2015-04-12,PO Herren GF,2,5,49,81
625,8665,2015-04-18,Herren Großfeld,1,11,14,12
626,760,2015-04-18,Regionalliga Nordwest (Herren GF),5,8,3,76
627,1193,2015-04-18,Play-Offs 2. FBL Herren,3,4,210,99
628,7821,2015-04-18,Play-Offs 1. FBL Herren,9,6,203,217
629,4968,2015-04-18,Play-Down 1. FBL Herren,10,9,207,158
630,1622,2015-04-18,Play-Offs 1. FBL Herren,9,5,97,11
631,8263,2015-04-19,Westliga Herren Großfeld,1,5,159,56
632,5435,2015-04-19,Play-Offs 2. FBL Herren,3,4,210,99
633,4472,2015-04-19,Regionalliga Süd (GF),5,3,139,112
634,937,2015-04-19,Herren Großfeld,7,3,12,59
635,5582,2015-04-19,Westliga Herren Großfeld,8,2,176,159
636,8968,2015-04-19,Westliga Herren Großfeld,0,6,166,157
637,4954,2015-04-19,Westliga Herren Großfeld,3,5,157,1
638,4459,2015-04-19,Westliga Herren Großfeld,2,6,56,78
639,3461,2015-04-19,Westliga Herren Großfeld,8,6,78,176
640,6556,2015-04-19,Regionalliga Nordwest (Herren GF),3,7,189,118
641,2158,2015-04-19,Regionalliga Süd (GF),2,4,87,112
642,7544,2015-04-19,Regionalliga Süd (GF),3,1,139,155
643,7349,2015-04-19,Westliga Herren Großfeld,5,3,174,166
644,7726,2015-04-19,Regionalliga Süd (GF),5,4,155,87
645,2067,2015-04-19,Westliga Herren Großfeld,2,3,1,174
646,7432,2015-04-19,Herren Großfeld,7,5,58,14
647,8441,2015-04-25,Regionalliga Nordwest (Herren GF),10,3,76,185
648,5646,2015-04-26,Regionalliga Süd (GF),9,3,95,87
649,7994,2015-04-26,Regionalliga Süd (GF),5,6,24,37
650,7697,2015-04-26,Regionalliga Süd (GF),7,2,139,219
651,7103,2015-04-26,Regionalliga Süd (GF),3,6,24,46
652,3758,2015-04-26,Regionalliga Süd (GF),1,4,155,46
653,9148,2015-04-26,Regionalliga Süd (GF),1,15,219,95
654,926,2015-04-26,Regionalliga Süd (GF),2,8,87,139
655,8106,2015-04-26,Regionalliga Süd (GF),8,2,37,155
656,3959,2015-05-02,Regionalliga Nordwest (Herren GF),3,7,163,3
657,1208,2015-05-02,Regionalliga Nordwest (Herren GF),9,2,145,185
658,7657,2015-05-03,Regionalliga Nordwest (Herren GF),11,5,189,185
659,982,2015-05-03,Regionalliga Nordwest (Herren GF),3,9,170,118
660,5340,2015-05-03,Regionalliga Nordwest (Herren GF),2,9,76,127
661,3976,2015-05-09,Play-Offs 1. FBL Herren,11,5,11,217
662,6888,2015-05-10,Play-Offs 1. FBL Herren,5,4,97,203
663,3420,2015-05-10,Regionalligameisterschaft Nord/West,5,12,73,118
664,8412,2015-05-10,Relegation 1./2. FBL Herren,10,2,207,210
665,5715,2015-05-11,Regionalliga Nordwest (Herren GF),10,7,145,189
666,8981,2015-05-16,Relegation 1./2. FBL Herren,8,11,210,207
667,662,2015-05-16,Regionalligameisterschaft Nord/West,6,8,118,73
668,9285,2015-05-16,Play-Offs 1. FBL Herren,8,6,203,97
669,6997,2015-05-17,Regionalligameisterschaft Nord/West,5,4,118,73
670,7482,2015-05-17,Play-Offs 1. FBL Herren,10,6,203,97
671,2763,2015-05-23,Relegation 2. FBL/Regionalliga NW,6,7,52,73
672,8045,2015-05-30,Relegation 2. FBL/Regionalliga NW,7,4,73,52
673,480,2015-09-19,Verbandsliga Ost Herren St. 2,8,0,204,100
674,7509,2015-09-19,Stena Line FD-Pokal Herren,4,6,153,116
675,1324,2015-09-19,Stena Line FD-Pokal Herren,2,8,66,32
676,5823,2015-09-19,Stena Line FD-Pokal Herren,4,3,90,14
677,7110,2015-09-19,Stena Line FD-Pokal Herren,1,16,62,26
678,841,2015-09-19,Stena Line FD-Pokal Herren,6,1,183,25
679,8549,2015-09-19,Stena Line FD-Pokal Herren,6,5,145,221
680,5721,2015-09-19,Stena Line FD-Pokal Herren,5,6,12,186
681,1934,2015-09-19,1. FBL Herren,7,3,217,97
682,3851,2015-09-19,Stena Line FD-Pokal Herren,6,12,215,176
683,3562,2015-09-19,1. FBL Herren,10,4,38,99
684,6279,2015-09-20,Stena Line FD-Pokal Herren,6,2,205,158
685,2335,2015-09-20,1. FBL Herren,9,6,80,76
686,6177,2015-09-20,1. FBL Herren,21,1,203,48
687,8725,2015-09-20,Stena Line FD-Pokal Herren,4,11,115,209
688,6605,2015-09-20,Stena Line FD-Pokal Herren,3,5,212,64
689,7887,2015-09-20,Stena Line FD-Pokal Herren,2,7,98,194
690,2939,2015-09-20,Stena Line FD-Pokal Herren,11,12,146,170
691,1556,2015-09-20,1. FBL Herren,2,8,210,11
692,5023,2015-09-20,Stena Line FD-Pokal Herren,27,2,95,129
693,374,2015-09-20,Stena Line FD-Pokal Herren,3,2,46,184
694,2951,2015-09-26,2. FBL Herren Nord/West,10,2,19,221
695,5538,2015-09-26,2. FBL Herren Nord/West,3,2,158,26
696,1578,2015-09-26,2. FBL Herren Süd/Ost,5,3,200,213
697,9239,2015-09-26,Verbandsliga Ost Herren St. 3,3,7,88,55
698,4466,2015-09-26,Verbandsliga Ost Herren St. 3,5,3,119,79
699,8991,2015-09-26,2. FBL Herren Nord/West,3,4,186,194
700,8297,2015-09-26,1. FBL Herren,10,4,76,217
701,9168,2015-09-27,Herren Verbandsliga Nord,8,6,175,153
702,5465,2015-09-27,1. FBL Herren,5,3,11,38
703,6115,2015-09-27,1. FBL Herren,4,15,99,80
704,172,2015-09-27,Herren Regionalliga Nord,1,13,93,39
705,9277,2015-09-27,Herren Verbandsliga Nord,3,8,74,117
706,8258,2015-09-27,Herren Regionalliga Nord,10,7,146,110
707,1145,2015-09-27,Verbandsliga Nordwest Herren,2,6,69,185
708,2920,2015-09-27,Verbandsliga Nordwest Herren,6,2,195,133
709,142,2015-09-27,1. FBL Herren,11,5,48,210
710,7261,2015-09-27,Regionalliga West,2,3,78,52
711,2568,2015-09-27,Verbandsliga Ost Herren St. 1,4,2,63,208
712,5523,2015-09-27,2. FBL Herren Süd/Ost,12,3,191,207
713,8355,2015-09-27,Regionalliga West,2,5,52,64
714,4865,2015-09-27,Jamasi Regionalliga Nordwest Herren,10,4,145,108
715,3995,2015-09-27,Verbandsliga Ost Herren St. 2,8,5,89,204
716,214,2015-09-27,Herren Verbandsliga Nord,5,6,187,23
717,4558,2015-09-27,Verbandsliga Ost Herren St. 1,1,16,201,121
718,5360,2015-09-27,Regionalliga West,5,4,64,78
719,3997,2015-09-27,Herren Regionalliga Nord,1,4,124,66
720,6781,2015-09-27,Regionalliga Ost Herren,5,9,98,205
721,2942,2015-09-27,1. FBL Herren,3,6,97,203
722,5550,2015-10-03,2. FBL Herren Nord/West,2,11,73,194
723,6106,2015-10-03,1. FBL Herren,6,5,38,48
724,4013,2015-10-03,2. FBL Herren Süd/Ost,6,10,60,200
725,3867,2015-10-03,2. FBL Herren Nord/West,3,2,32,158
726,5419,2015-10-03,1. FBL Herren,3,7,80,11
727,4462,2015-10-03,Regionalliga West,4,5,176,174
728,4690,2015-10-03,Regionalliga West,3,5,174,1
729,9276,2015-10-03,Regionalliga West,4,13,1,176
730,3167,2015-10-03,2. FBL Herren Süd/Ost,8,7,209,15
731,133,2015-10-03,Verbandsliga Ost Herren St. 2,2,4,204,89
732,4062,2015-10-04,Jamasi Regionalliga Nordwest Herren,5,3,127,145
733,4846,2015-10-04,1. FBL Herren,17,4,203,210
734,1812,2015-10-04,2. FBL Herren Nord/West,2,12,68,19
735,622,2015-10-04,1. FBL Herren,8,9,97,76
736,2558,2015-10-04,Regionalliga Süd Bayern,10,4,139,129
737,5089,2015-10-04,Regionalliga Süd Bayern,5,3,46,219
738,342,2015-10-04,Verbandsliga Ost Herren St. 1,4,5,121,208
739,1416,2015-10-04,1. FBL Herren,10,5,217,99
740,2496,2015-10-04,2. FBL Herren Nord/West,5,10,221,26
741,3802,2015-10-04,2. FBL Herren Süd/Ost,17,2,191,15
742,9210,2015-10-04,Verbandsliga Ost Herren St. 1,6,5,214,201
743,2746,2015-10-04,Regionalliga Süd Bayern,2,8,87,95
744,8740,2015-10-04,Regionalliga Ost Herren,12,3,205,81
745,3073,2015-10-04,Regionalliga Ost Herren,5,11,215,49
746,5036,2015-10-10,2. FBL Herren Nord/West,5,2,32,68
747,956,2015-10-10,Jamasi Regionalliga Nordwest Herren,8,5,170,3
748,6945,2015-10-10,2. FBL Herren Süd/Ost,13,3,207,209
749,4502,2015-10-10,2. FBL Herren Nord/West,8,6,158,73
750,7627,2015-10-10,1. FBL Herren,7,4,217,11
751,6292,2015-10-10,Verbandsliga Ost Herren St. 1,6,4,208,214
752,934,2015-10-10,Regionalliga Ost Herren,6,4,81,215
753,7495,2015-10-10,1. FBL Herren,6,5,210,38
754,4544,2015-10-10,Verbandsliga Ost Herren St. 1,10,11,121,63
755,5576,2015-10-10,2. FBL Herren Nord/West,2,4,19,194
756,7990,2015-10-10,Regionalliga Ost Herren,9,5,49,98
757,5929,2015-10-11,Herren Regionalliga Nord,6,5,66,146
758,5927,2015-10-11,Verbandsliga Ost Herren St. 3,8,5,55,119
759,3733,2015-10-11,Regionalliga Süd Bayern,4,7,219,36
760,7617,2015-10-11,Verbandsliga Ost Herren St. 2,0,3,100,89
761,8935,2015-10-11,Herren Verbandsliga Nord,3,5,175,187
762,4029,2015-10-11,Verbandsliga Baden-Württemberg,9,5,53,183
763,9406,2015-10-11,Regionalliga Süd Bayern,3,4,129,46
764,6415,2015-10-11,2. FBL Herren Süd/Ost,11,4,213,209
765,5029,2015-10-11,Herren Verbandsliga Nord,5,4,153,40
766,959,2015-10-11,Regionalliga Süd Bayern,8,5,95,139
767,44,2015-10-11,Verbandsliga Baden-Württemberg,10,5,216,57
768,6460,2015-10-11,Herren Verbandsliga Nord,9,4,23,117
769,1799,2015-10-11,Herren Regionalliga Nord,5,1,110,93
770,7424,2015-10-11,Verbandsliga Baden-Württemberg,5,7,57,165
771,9514,2015-10-11,Verbandsliga Baden-Württemberg,17,4,183,24
772,8720,2015-10-11,Regionalliga Herren Großfeld,7,3,116,58
773,596,2015-10-11,Verbandsliga Ost Herren St. 2,4,2,212,204
774,1877,2015-10-11,2. FBL Herren Nord/West,7,4,26,73
775,260,2015-10-11,Verbandsliga Baden-Württemberg,1,15,24,216
776,6172,2015-10-11,Verbandsliga Baden-Württemberg,11,13,165,53
777,5472,2015-10-11,1. FBL Herren,10,6,48,80
778,1469,2015-10-11,Herren Regionalliga Nord,8,2,39,124
779,454,2015-10-11,1. FBL Herren,4,14,99,97
780,6686,2015-10-11,Regionalliga Herren Großfeld,1,6,12,62
781,6525,2015-10-11,1. FBL Herren,5,15,76,203
782,8080,2015-10-11,Verbandsliga Ost Herren St. 3,8,3,211,88
783,4706,2015-10-17,Stena Line FD-Pokal Herren,6,4,19,186
784,7125,2015-10-17,Stena Line FD-Pokal Herren,12,1,38,60
785,8353,2015-10-17,Stena Line FD-Pokal Herren,4,5,173,170
786,469,2015-10-17,Stena Line FD-Pokal Herren,2,16,95,203
787,1657,2015-10-17,Stena Line FD-Pokal Herren,1,16,145,80
788,8249,2015-10-17,Stena Line FD-Pokal Herren,1,18,127,97
789,8146,2015-10-17,Stena Line FD-Pokal Herren,3,4,209,99
790,4977,2015-10-17,Stena Line FD-Pokal Herren,1,11,81,213
791,3612,2015-10-17,Stena Line FD-Pokal Herren,2,10,15,210
792,9236,2015-10-17,Stena Line FD-Pokal Herren,1,7,90,73
793,3417,2015-10-17,Stena Line FD-Pokal Herren,14,1,205,201
794,7481,2015-10-18,Stena Line FD-Pokal Herren,1,11,69,32
795,4220,2015-10-18,Stena Line FD-Pokal Herren,2,6,207,26
796,7006,2015-10-18,Stena Line FD-Pokal Herren,2,5,48,217
797,7469,2015-10-18,Stena Line FD-Pokal Herren,1,10,46,191
798,1104,2015-10-18,Stena Line FD-Pokal Herren,6,12,64,52
799,2432,2015-10-18,Stena Line FD-Pokal Herren,1,23,185,76
800,2907,2015-10-18,Stena Line FD-Pokal Herren,4,18,104,36
801,4424,2015-10-18,Stena Line FD-Pokal Herren,6,5,3,116
802,300,2015-10-18,Stena Line FD-Pokal Herren,1,20,68,11
803,2989,2015-10-18,Verbandsliga Ost Herren St. 2,1,4,204,212
804,9461,2015-10-18,Stena Line FD-Pokal Herren,2,4,133,55
805,988,2015-10-18,Stena Line FD-Pokal Herren,2,15,110,194
806,5936,2015-10-18,Stena Line FD-Pokal Herren,1,3,165,155
807,7818,2015-10-18,Stena Line FD-Pokal Herren,7,3,183,176
808,6905,2015-10-24,Regionalliga Süd: Staffel Baden-Württemberg,1,4,165,155
809,6765,2015-10-24,1. FBL Herren,14,2,76,99
810,1585,2015-10-24,1. FBL Herren,13,4,80,210
811,4947,2015-10-24,Verbandsliga Ost Herren St. 2,8,4,212,204
812,6992,2015-10-24,Regionalliga Süd Bayern,7,8,139,87
813,3946,2015-10-24,2. FBL Herren Nord/West,8,3,194,32
814,380,2015-10-24,Regionalliga West,2,4,109,166
815,292,2015-10-24,2. FBL Herren Süd/Ost,10,2,200,15
816,3910,2015-10-24,2. FBL Herren Nord/West,4,3,158,186
817,3024,2015-10-24,2. FBL Herren Nord/West,3,4,73,19
818,2729,2015-10-24,Regionalliga Süd Bayern,8,4,36,46
819,2755,2015-10-24,Verbandsliga Ost Herren St. 2,1,6,100,89
820,5717,2015-10-24,Regionalliga West,3,1,166,184
821,5010,2015-10-24,Regionalliga West,3,4,184,109
822,1940,2015-10-24,Regionalliga Süd: Staffel Baden-Württemberg,6,8,183,24
823,8206,2015-10-24,Jamasi Regionalliga Nordwest Herren,5,17,108,127
